15425294	1132216034
15425294	71003499
15425294	26856365
15425294	220069080
15425294	17196807
15425294	25133925
15425294	41385535
15425294	144688984
15425294	259788696
15425294	437903178
15425294	367746847
15425294	2398073933
15425294	2504920491
15425294	3315454495
15425294	4434965543
15425294	33923443
15425294	222244563
15425294	3130738227
15425294	21577071
15425294	13215582
15425294	3975515357
15425294	289119712
15425294	399518337
15425294	3242836029
15425294	218076232
15425294	366535030
15425294	16265905
15425294	2423985440
15425294	3497527753
15425294	252414292
15425294	3219687296
15425294	2925128806
15425294	3046276315
15425294	2528310930
15425294	395058239
15425294	365437822
15425294	51321729
15425294	2735736745
15425294	3394797309
15425294	2419541557
15425294	67150916
15425294	3357428453
15425294	540566151
15425294	115585473
15425294	45623873
15425294	3233586815
15425294	219350182
15425294	130582616
15425294	27597652
15425294	76953792
15425294	3332438061
15425294	14191534
15425294	20057845
15425294	61907662
15425294	247490604
15425294	772621051
15425294	3190438734
15425294	2903933126
15425294	16397555
15425294	229710644
15425294	170043986
15425294	364456210
15425294	2826490651
15425294	2536432906
15425294	2918700604
15425294	2227482200
15425294	15908473
15425294	16087032
15425294	21050579
15425294	598737480
15425294	1019787877
15425294	709985203
15425294	26585822
15425294	2900803593
15425294	2326898347
15425294	99488977
15425294	1220649576
15425294	1485686641
15425294	1589558834
15425294	232117604
15425294	573008688
15425294	1132190766
15425294	22190185
15425294	1014539083
15425294	2152950305
15425294	566537412
15425294	2466344641
15425294	312703592
15425294	255699167
15425294	393931376
15425294	633457234
15425294	571122495
15425294	721484183
15425294	610602304
15425294	1899525488
15425294	1927844156
15425294	263328857
15425294	1650954708
15425294	1645677523
15425294	1450503938
15425294	268280087
15425294	1477781533
15425294	853414458
15425294	33198001
15425294	432420394
15425294	153606631
15425294	242765626
15425294	937252722
15425294	987118292
15425294	309623110
15425294	146598084
15425294	366730838
15425294	994536019
15425294	571444329
15425294	365684958
15425294	950775277
15425294	404543808
15425294	127902586
15425294	30685663
15425294	615791685
15425294	477211206
15425294	871822578
15425294	860046362
15425294	862947560
15425294	833244138
15425294	398003036
15425294	148160958
15425294	261525130
15425294	751198027
15425294	752119112
15425294	308570619
15425294	81666267
15425294	712495398
15425294	713152772
15425294	615057965
15425294	634452716
15425294	434284345
15425294	373221357
15425294	74817073
15425294	53575146
15425294	621662532
15425294	605338377
15425294	208802800
15425294	411740962
15425294	599925442
15425294	156509847
15425294	128386125
15425294	581450233
15425294	582018307
15425294	74049726
15425294	90087068
15425294	337831049
15425294	534423014
15425294	270594000
15425294	108591852
15425294	103020339
15425294	540667285
15425294	522441661
15425294	547119086
15425294	534062728
15425294	481825360
15425294	481829744
15425294	83075662
15425294	457072553
15425294	207033297
15425294	535423153
15425294	517415277
15425294	404966204
15425294	257634768
15425294	517288033
15425294	518011611
15425294	268494151
15425294	404049462
15425294	41906137
15425294	399504248
15425294	439453080
15425294	56285854
15425294	268160120
15425294	487007401
15425294	442666029
15425294	473699527
15425294	473318529
15425294	281251571
15425294	473726124
15425294	473626014
15425294	476049557
15425294	473765676
15425294	473574645
15425294	477240001
15425294	232952962
15425294	142712667
15425294	38709939
15425294	353659755
15425294	435593825
15425294	466103806
15425294	432093532
15425294	463220254
15425294	451857284
15425294	445776493
15425294	412328355
15425294	453711387
15425294	447721228
15425294	440635370
15425294	203411297
15425294	352246264
15425294	223009997
15425294	425981243
15425294	431285418
15425294	393841140
15425294	87018897
15425294	419011929
15425294	388840876
15425294	388844787
15425294	411537611
15425294	410222165
15425294	404106360
15425294	402944742
15425294	34098536
15425294	394197091
15425294	358620144
15425294	378402191
15425294	382777565
15425294	349839042
15425294	372619590
15425294	388670186
15425294	286302624
15425294	173923177
15425294	378586763
15425294	376939407
15425294	369118807
15425294	237997553
15425294	373629643
15425294	317436836
15425294	367938384
15425294	117661223
15425294	361962107
15425294	363636643
15425294	37850504
15425294	362526266
15425294	178957407
15425294	361505813
15425294	167427102
15425294	16568801
15425294	153773419
15425294	19476568
15425294	125415552
15425294	32197025
15425294	45039985
15425294	327523883
15425294	48730900
15425294	151457392
15425294	35928981
15425294	344394840
15425294	252952208
15425294	345662231
15425294	344944979
15425294	72406810
15425294	134849087
15425294	84639257
15425294	2367911
15425294	338101169
15425294	150513598
15425294	40708908
15425294	340465355
15425294	218882845
15425294	218876880
15425294	218871443
15425294	217545225
15425294	272589952
15425294	24374481
15425294	331493677
15425294	314458209
15425294	327240438
15425294	325475250
15425294	158219773
15425294	321268579
15425294	26972667
15425294	259815850
15425294	328716962
15425294	171110772
15425294	16150888
15425294	20639369
15425294	324871951
15425294	257592257
15425294	173325871
15425294	315838784
15425294	277030197
15425294	162093357
15425294	323559620
15425294	112892874
15425294	73741975
15425294	18659158
15425294	183718497
15425294	322241079
15425294	44165864
15425294	296278040
15425294	31449901
15425294	319638449
15425294	316471965
15425294	318656906
15425294	315213357
15425294	19364635
15425294	297034850
15425294	311454600
15425294	28735868
15425294	87016990
15425294	78671561
15425294	159279059
15425294	111709441
15425294	140325495
15425294	306132097
15425294	306095408
15425294	304618242
15425294	305123257
15425294	19797140
15425294	288684794
15425294	291358168
15425294	74040190
15425294	227121267
15425294	145426350
15425294	303549702
15425294	33567181
15425294	29732149
15425294	18469524
15425294	101067852
15425294	53158412
15425294	302745859
15425294	302193217
15425294	37602015
15425294	180838791
15425294	270769622
15425294	301382948
15425294	301123584
15425294	301435859
15425294	128644378
15425294	290092280
15425294	289330549
15425294	300447650
15425294	295808528
15425294	299849525
15425294	25639136
15425294	281044699
15425294	184533349
15425294	294858112
15425294	287309045
15425294	294877383
15425294	244235126
15425294	275085676
15425294	24377034
15425294	298483878
15425294	260945573
15425294	257323483
15425294	153854239
15425294	260709761
15425294	114685253
15425294	280882478
15425294	295858430
15425294	146134225
15425294	129013570
15425294	152726262
15425294	197560662
15425294	288981864
15425294	287099508
15425294	182159533
15425294	269776108
15425294	247635425
15425294	146570374
15425294	263833009
15425294	229837363
15425294	293348270
15425294	122642515
15425294	292960633
15425294	80619171
15425294	292796798
15425294	274355466
15425294	291420262
15425294	292664401
15425294	67391979
15425294	139534219
15425294	17339195
15425294	292407360
15425294	94981463
15425294	54911880
15425294	251311966
15425294	110511604
15425294	95056004
15425294	185753180
15425294	291134733
15425294	291994936
15425294	291990129
15425294	291980084
15425294	291973884
15425294	276682137
15425294	289632041
15425294	291820036
15425294	237059586
15425294	220136266
15425294	263453568
15425294	74655050
15425294	275473075
15425294	290837365
15425294	290753140
15425294	273131995
15425294	270657404
15425294	82996906
15425294	42994293
15425294	237711621
15425294	290308795
15425294	258023981
15425294	278859457
15425294	267713988
15425294	290208667
15425294	279053678
15425294	288225719
15425294	289838870
15425294	277084597
15425294	56578892
15425294	40275491
15425294	289412025
15425294	284269928
15425294	262990535
15425294	272404361
15425294	166717472
15425294	269530919
15425294	284331245
15425294	168730477
15425294	288647136
15425294	85549013
15425294	284349923
15425294	236127137
15425294	88070285
15425294	199436286
15425294	271036728
15425294	269321429
15425294	285488594
15425294	63556608
15425294	81402388
15425294	286752529
15425294	279130626
15425294	287771573
15425294	149357967
15425294	211035350
15425294	55383403
15425294	143248909
15425294	287347023
15425294	148839359
15425294	283803753
15425294	185763066
15425294	110467801
15425294	160037767
15425294	285790401
15425294	86409857
15425294	282136303
15425294	49780516
15425294	178775638
15425294	287263742
15425294	143453008
15425294	163513442
15425294	143261918
15425294	225668632
15425294	142757081
15425294	231566032
15425294	227094372
15425294	278780372
15425294	286873718
15425294	218618341
15425294	108407192
15425294	53478175
15425294	31060751
15425294	38463027
15425294	286883738
15425294	41549894
15425294	172626154
15425294	256309561
15425294	43930793
15425294	110463526
15425294	14230524
15425294	197279836
15425294	284852548
15425294	115159646
15425294	89878262
15425294	138737385
15425294	27289673
15425294	18331367
15425294	267952247
15425294	271700790
15425294	159005896
15425294	251641056
15425294	266333105
15425294	47270480
15425294	265031029
15425294	70456787
15425294	34667883
15425294	262790932
15425294	111160261
15425294	252092896
15425294	113233291
15425294	244970397
15425294	209897738
15425294	34710838
15425294	43727244
15425294	243441741
15425294	30115695
15425294	240274699
15425294	230600005
15425294	232484351
15425294	233860163
15425294	234158343
15425294	21944466
15425294	234208120
15425294	234226013
15425294	20566127
15425294	95305632
15425294	27805233
15425294	144253808
15425294	41485203
15425294	182495879
15425294	182827613
15425294	100899867
15425294	88929569
15425294	51322990
15425294	25426946
15425294	52583646
15425294	127367902
15425294	129423494
15425294	118238044
15425294	127947992
15425294	53135663
15425294	89521931
15425294	45597464
15425294	77055718
15425294	34013101
15425294	73175490
15425294	58734124
15425294	38866198
15425294	24621113
15425294	15379834
166157532	2684019497
166157532	759722612
166157532	17881816
166157532	4426842941
166157532	141558624
166157532	4061275461
166157532	3046404695
166157532	2563656001
166157532	3310688183
166157532	2836885904
166157532	16596200
166157532	1379037829
166157532	3234272191
166157532	3420845681
166157532	2436459208
166157532	3106957756
166157532	226310276
166157532	2680539209
166157532	3166571537
166157532	403418918
166157532	469824704
166157532	2852135380
166157532	3077106569
166157532	3010857166
166157532	3026329151
166157532	3010815725
166157532	269007837
166157532	124239101
166157532	210547271
166157532	217945976
166157532	2829210911
166157532	2488630230
166157532	2801569281
166157532	2749039215
166157532	2676864589
166157532	106808956
166157532	76786636
166157532	2371735406
166157532	280419531
166157532	753427272
166157532	974467448
166157532	198511033
166157532	2480834263
166157532	1058693220
166157532	2409298764
166157532	2244708919
166157532	2447454111
166157532	2418776328
166157532	2386989786
166157532	462292829
166157532	2424462370
166157532	2400623718
166157532	2378771448
166157532	2329995804
166157532	1083025561
166157532	299812920
166157532	2349444981
166157532	608992087
166157532	816013302
166157532	2330733318
166157532	471877369
166157532	487022282
166157532	1030704991
166157532	194334821
166157532	2285783198
166157532	281925443
166157532	581305243
166157532	80804868
166157532	2280887054
166157532	1899416580
166157532	1947630589
166157532	37002399
166157532	113279837
166157532	29826343
166157532	948544681
166157532	277123742
166157532	615569183
166157532	58024696
166157532	323836337
166157532	15225331
166157532	726734580
166157532	477627070
166157532	69379190
166157532	191852133
166157532	117118476
166157532	563883729
166157532	466794570
166157532	139042612
166157532	34747692
166157532	1235928685
166157532	1384239572
166157532	299312825
166157532	706774800
166157532	443013922
166157532	103058047
166157532	1398263618
166157532	400186164
166157532	27733440
166157532	172853096
166157532	96611424
166157532	1170370812
166157532	1052631168
166157532	628563091
166157532	344323886
166157532	581805021
166157532	223621846
166157532	304936056
166157532	75866464
166157532	1030765622
166157532	486092466
166157532	1160775872
166157532	1172478120
166157532	328639208
166157532	485983762
166157532	123289472
166157532	876131754
166157532	1079873430
166157532	928407248
166157532	106495958
166157532	756937592
166157532	1046208361
166157532	401797162
166157532	1026124560
166157532	1016389262
166157532	999756265
166157532	979059588
166157532	457589192
166157532	402727516
166157532	101894187
166157532	294241401
166157532	800617332
166157532	35260194
166157532	620455753
166157532	947100128
166157532	387880725
166157532	884179394
166157532	920110014
166157532	729590688
166157532	894277580
166157532	870015391
166157532	888392100
166157532	919408968
166157532	800211019
166157532	911016876
166157532	542743935
166157532	159535276
166157532	488311199
166157532	882270848
166157532	877987472
166157532	331529871
166157532	294245012
166157532	712879086
166157532	26089264
166157532	778400959
166157532	81089247
166157532	593746879
166157532	769452595
166157532	619934393
166157532	620007597
166157532	546995952
166157532	794306472
166157532	368862858
166157532	791042119
166157532	778930176
166157532	513471922
166157532	734610318
166157532	25063211
166157532	240389297
166157532	352384542
166157532	731082932
166157532	535166774
166157532	703975009
166157532	84939336
166157532	266491305
166157532	623014045
166157532	413338630
166157532	615909284
166157532	603760169
166157532	96395345
166157532	93635651
166157532	554015951
166157532	287793368
166157532	242429950
166157532	432893069
166157532	425349125
166157532	557570488
166157532	154670867
166157532	497027619
166157532	55835778
166157532	226965464
166157532	239106323
166157532	322908043
166157532	498237057
166157532	490963837
166157532	139707274
166157532	414821336
166157532	484772165
166157532	175909399
166157532	379054422
166157532	310213767
166157532	37390186
166157532	470563113
166157532	375759380
166157532	451561019
166157532	167462472
166157532	421296653
166157532	413973896
166157532	424055336
166157532	282027409
166157532	40204593
166157532	281997930
166157532	62225055
166157532	352488187
166157532	95081297
166157532	423334821
166157532	192146542
166157532	113732902
166157532	419511421
166157532	102324067
166157532	326326049
166157532	417713628
166157532	415741995
166157532	278493964
166157532	411693301
166157532	410317339
166157532	410249766
166157532	73934764
166157532	402927985
166157532	207199473
166157532	375411710
166157532	213036930
166157532	307955300
166157532	348102209
166157532	52129172
166157532	188810086
166157532	312458598
166157532	289316152
166157532	313999363
166157532	307945252
166157532	310453935
166157532	306486590
166157532	241900029
166157532	293558271
166157532	19664231
166157532	298613808
166157532	106182256
166157532	20605945
166157532	289448578
166157532	83927116
166157532	32426213
166157532	271849587
166157532	269239232
166157532	17140207
166157532	166134454
